Scenario,Replication,1209L,1210L,1211L,1226L,1231L,1232L,1233L,1251L,1262L,1269L,1278L,1293L,1295L,1296L,1297L,2601L,2608L,2610L,2613L,2620L,2639L,2646L,2647L,4452L,4484L,4485L,4486L,4496L,4859L,4868L,SystemL,1209W,1210W,1211W,1226W,1231W,1232W,1233W,1251W,1262W,1269W,1278W,1293W,1295W,1296W,1297W,2601W,2608W,2610W,2613W,2620W,2639W,2646W,2647W,4452W,4484W,4485W,4486W,4496W,4859W,4868W
alternative10,16,1.616010221,1.569366115,1.527403631,1.836919722,1.646009725,1.774979393,1.85346147,1.857675603,1.857530143,1.880959163,1.71093126,1.617116549,1.572365461,1.887832515,1.695754809,1.66285108,1.760869556,1.634311035,1.649701197,1.682757206,1.63916886,1.585881367,1.66356358,1.659243066,1.670199143,1.882660415,1.879806203,1.941309124,1.920289142,1.681920134,51.81884689,0.409716211,0.177604306,0.305729322,0.781221218,0.696375201,0.676676886,1.486162301,0.474510744,0.69096545,1.206439401,0.628104007,0.43618916,0.425838565,1.959311329,0.676111066,0.563307112,0.5624487,0.402704978,0.455186108,0.347047369,0.455069426,0.455818872,0.471178074,0.547877229,0.904469568,3.052708552,0.765251181,0.964460063,0.915388306,0.458047946
alternative10,17,1.585041805,1.570591348,1.516862984,1.845910444,1.655097686,1.803024507,1.825182105,1.922558423,1.721667111,1.806886773,1.75137514,1.607328931,1.641920872,1.814069647,1.630731529,1.814408766,1.79381548,1.599088076,1.68418604,1.697244992,1.633893398,1.559832285,1.651030589,1.682100376,1.73403276,2.187682545,1.865382414,1.856079237,1.748207472,1.68730434,51.89253808,0.420644109,0.175254893,0.303994556,0.807304324,0.683143729,0.652852557,1.625663833,0.48080529,0.662925254,1.136933504,0.624611622,0.428056476,0.437786884,1.910095669,0.650423883,0.597343046,0.554783443,0.405415421,0.462018475,0.343779904,0.450515774,0.452963434,0.480015285,0.552650147,0.922543905,3.114087031,0.764190009,0.948087209,0.906879213,0.469972188
alternative10,18,1.547547387,1.524634417,1.563841504,1.868549993,1.655488826,1.73217951,1.664434831,1.843496868,1.774881587,1.801477876,1.730898193,1.606001887,1.571449982,2.123947017,1.717167593,1.669378232,1.713683142,1.659440396,1.689085062,1.725351477,1.563339129,1.615788334,1.617769514,1.782984652,1.646371259,2.055001891,1.791719258,1.806215102,1.885821104,1.654051595,51.60199762,0.420398267,0.178015843,0.311019349,0.817364831,0.732195224,0.670166138,1.400006193,0.471859462,0.675020332,1.156812944,0.624685062,0.433266384,0.448946141,1.902097105,0.663899326,0.551443759,0.544399196,0.405066839,0.451604728,0.338892681,0.446402316,0.459175792,0.483869737,0.584044695,0.969543364,3.080142541,0.745941887,0.945521971,0.860821153,0.486320813
alternative10,19,1.544384713,1.496586924,1.516237788,1.818922813,1.684898579,1.734394399,1.834210298,1.849573147,1.69199326,1.701078259,1.633300817,1.571334506,1.607522929,1.668047186,1.664402587,1.733773448,1.739056602,1.583566982,1.599115706,1.649772818,1.534953798,1.554499938,1.577806402,1.699768962,1.759265841,2.062304208,1.777313286,1.832254836,1.818224075,1.58198266,50.52054777,0.414423876,0.174132844,0.303210032,0.808911253,0.745037792,0.684243922,1.456630614,0.495443555,0.656141662,1.173605177,0.583262402,0.433210519,0.438161185,1.806346578,0.653384425,0.566848153,0.553062761,0.402755003,0.469178223,0.332502076,0.451675962,0.455908637,0.481787355,0.567897476,0.952616013,3.056928252,0.764456105,0.963527356,0.923125725,0.45904496
alternative10,20,1.549871383,1.56116154,1.60831105,1.861801301,1.688695274,1.72981667,1.855621674,1.779046306,1.728124045,1.888332765,1.764591647,1.595618275,1.636033973,1.901157131,1.738196342,1.652276133,1.798252438,1.64631011,1.659668497,1.665308784,1.553195259,1.624515566,1.708489646,1.657205224,1.719927198,2.05419204,1.778273721,1.812368867,1.896994112,1.669233083,51.78259005,0.40885486,0.175960028,0.310112594,0.793472456,0.750243628,0.681699888,1.531405172,0.481020981,0.69559994,1.166019114,0.595152196,0.424925621,0.438870012,1.92199387,0.657568546,0.55018355,0.569338141,0.409580809,0.461756807,0.343563532,0.438586586,0.460673969,0.49242451,0.557156844,0.939565693,3.33854258,0.738543079,0.943527201,0.918647514,0.483026063
alternative11,1,1.50684617,1.558835238,1.599413045,1.813897458,1.636827009,1.792614289,1.765026173,1.84612503,1.719942539,1.779244146,1.740598786,1.598083571,1.615476599,1.867795902,1.754821001,1.754107202,1.784680353,1.609999999,1.623815813,1.582014253,1.639787907,1.634890977,1.721995928,1.725193695,1.719914162,1.937337946,1.691057338,1.872503025,1.923765336,1.706537817,51.52314871,0.414726063,0.175924399,0.312399092,0.838020772,0.701607313,0.667264595,1.428379411,0.491500536,0.667082759,1.177236271,0.611021594,0.418558464,0.44668385,1.957305722,0.639870552,0.565841022,0.55458345,0.393206975,0.458596175,0.333074809,0.447915844,0.474200703,0.487371173,0.567636324,0.934575366,3.246164098,0.727064753,0.958175074,0.942168473,0.459956312
alternative11,2,1.549906144,1.576855832,1.495000794,1.880057326,1.582338148,1.716124967,1.885650665,1.811469291,1.754857848,1.707488574,1.714306055,1.625131422,1.569008377,1.870256716,1.722192708,1.745749656,1.773390869,1.652631629,1.635647909,1.669319144,1.607248516,1.637887954,1.651454432,1.787698152,1.707998918,1.931098058,1.744730439,1.85964581,1.924977073,1.636694134,51.42681756,0.398708138,0.178597817,0.306948226,0.80005021,0.695653754,0.670370165,1.564572627,0.477646543,0.682053774,1.164361145,0.617923568,0.441726453,0.428032866,1.795446448,0.653398789,0.55815588,0.564765099,0.400093667,0.457380575,0.337074763,0.455560801,0.456950983,0.481108835,0.588273615,0.95490453,3.395230802,0.768875933,0.987405115,0.938191793,0.472138373
alternative11,3,1.557927271,1.588671499,1.501138579,1.795900595,1.657423558,1.679061733,1.823105405,1.857584636,1.755876576,1.782126159,1.752004773,1.61830207,1.613111261,1.913059163,1.761527348,1.673450932,1.742198093,1.683013313,1.630608099,1.626670654,1.654234427,1.546114307,1.692380899,1.635481788,1.737509051,1.797226767,1.874264784,1.848076849,1.906985057,1.648547894,51.35358354,0.40691291,0.17406154,0.294148597,0.795778933,0.72623723,0.672108247,1.591321265,0.485140645,0.673708895,1.109216828,0.628978246,0.433003755,0.434497285,1.949244436,0.660474081,0.561509881,0.55429558,0.408597509,0.470223052,0.338508182,0.452670219,0.446432538,0.494322105,0.554697372,0.960603187,3.208608362,0.748195622,0.988787229,0.959412665,0.465470923
alternative11,4,1.54089596,1.544205181,1.500056747,1.911573092,1.713364091,1.750983865,1.770896246,1.909536044,1.686074356,1.658809422,1.787395892,1.649298104,1.589473877,1.824895286,1.649329382,1.698963421,1.719177111,1.658486793,1.620067683,1.633449257,1.633058407,1.607692043,1.665069071,1.709411571,1.73251313,2.0562117,1.837660397,1.885445957,1.914128306,1.70700583,51.56512822,0.403955252,0.176941542,0.301765746,0.812083385,0.71887354,0.667291008,1.501124234,0.494335397,0.650533215,1.133633814,0.619647543,0.42005668,0.429599372,1.899013804,0.654466197,0.570177782,0.571988323,0.402855396,0.485413538,0.348159699,0.456089727,0.454099151,0.48476134,0.573344758,0.978478791,3.616006126,0.779011855,0.999407745,0.925901425,0.467261472
alternative11,5,1.558502517,1.536942108,1.602801873,1.921960155,1.734766935,1.802707491,1.827483074,1.847611253,1.880339945,1.856188707,1.682256752,1.601154743,1.581313147,1.809701699,1.685363594,1.800104641,1.754721883,1.602461931,1.628169459,1.747917761,1.651592156,1.613299335,1.700963498,1.708787502,1.823080526,2.022949962,1.760581618,1.797294815,1.831499214,1.61189475,51.98441304,0.421194069,0.175205164,0.310408093,0.810085803,0.746383228,0.688030017,1.434776555,0.487637259,0.679355856,1.169932016,0.612547016,0.42606493,0.443582063,1.954468382,0.659013623,0.5521606,0.550589509,0.395805348,0.450738595,0.344691304,0.452297717,0.438627308,0.495926638,0.539770393,0.959212805,3.10229841,0.712173295,0.96911376,0.935702303,0.464942942
alternative11,6,1.544455759,1.570671874,1.495118638,1.936087198,1.650958286,1.732245048,1.958540698,1.827850882,1.763064108,1.973493239,1.650186384,1.621568519,1.572313449,1.740329335,1.725210095,1.699986763,1.862221699,1.564614196,1.667206765,1.631593893,1.611806445,1.595924363,1.659041629,1.716389031,1.635488653,2.223295346,1.775276264,1.820606802,1.942293675,1.653954713,51.82179375,0.403785484,0.176580055,0.304913293,0.853362063,0.710470547,0.683929438,1.626210329,0.467846653,0.679230073,1.223110814,0.635160491,0.433166048,0.436037411,1.834160692,0.659258683,0.545811839,0.567671209,0.395174609,0.467769126,0.338251541,0.455830087,0.473849973,0.494039757,0.580466708,0.902022039,3.426559676,0.734729403,0.975634483,0.926691863,0.46906544
alternative11,7,1.488879621,1.567686901,1.545655239,1.878085119,1.682056797,1.647467501,1.817846617,1.778320224,1.717651709,1.844470144,1.753433614,1.616648365,1.579481768,1.731766069,1.829627819,1.748301497,1.730060768,1.569382192,1.627810344,1.661928535,1.640880665,1.529198939,1.685599036,1.763443198,1.667685582,1.89497424,1.706788953,1.850085924,1.807336151,1.617381274,50.97993481,0.402532573,0.177797476,0.307547872,0.827741425,0.703834333,0.664034662,1.602862355,0.484731218,0.660674908,1.144850273,0.6287642,0.428780694,0.438276832,1.939516073,0.672215015,0.57470484,0.553784437,0.392066886,0.461489568,0.345318645,0.447463403,0.44667269,0.506949813,0.573556377,0.963489459,3.083149697,0.735965311,0.987529639,0.905309399,0.474828598
alternative11,8,1.572085698,1.563399938,1.562559188,1.915748646,1.662050613,1.797176745,1.867326553,1.851602813,1.772867384,1.858054935,1.772195287,1.684566654,1.620943578,1.851638839,1.693781797,1.747455015,1.777813718,1.564581479,1.659170861,1.623911025,1.490320108,1.62224636,1.69077461,1.761483043,1.735367143,1.881830603,1.732342376,1.924253085,1.852594558,1.668720574,51.77886322,0.408451183,0.174073543,0.308585713,0.815126025,0.713920837,0.684966238,1.570371559,0.479556175,0.689093731,1.19797873,0.621438838,0.427903113,0.431161977,1.821906003,0.646625587,0.569621116,0.556589217,0.395475305,0.464961228,0.331814278,0.427822256,0.458605131,0.483688166,0.561925025,0.977321678,3.264691444,0.711008119,0.958699041,0.903674719,0.462525633
alternative11,9,1.528386973,1.492349076,1.546945547,1.944811222,1.669076039,1.737046957,1.840037942,1.832622219,1.740141908,1.932627684,1.778280726,1.58779712,1.609299628,1.886359303,1.738287456,1.69618251,1.808581495,1.642057133,1.701051613,1.65810232,1.62350049,1.553431936,1.646313136,1.742258322,1.867334007,2.100444668,1.880100287,2.016080261,1.897838737,1.676538225,52.37388494,0.422363804,0.169445222,0.308000852,0.811260684,0.731451327,0.673539852,1.497986203,0.48522128,0.661638541,1.193906647,0.618997511,0.428260095,0.432604451,1.916213443,0.655767905,0.550437732,0.577444268,0.409709509,0.466638725,0.338451292,0.45477238,0.461415427,0.500440333,0.579598997,0.970136556,3.081015022,0.743814248,0.989469153,0.917411619,0.465402564
alternative11,10,1.572985778,1.580065916,1.558555663,1.87953631,1.708462938,1.813771609,1.770279765,1.895697601,1.729210158,1.81937891,1.768215746,1.642306356,1.608667944,1.890805761,1.715573439,1.747807509,1.770872381,1.706398169,1.696022165,1.667966652,1.641983087,1.625892542,1.748203638,1.672378777,1.734881955,2.221844734,1.843003391,1.825143554,1.886121485,1.704077651,52.44611158,0.414539599,0.176062467,0.310513021,0.799489174,0.716773854,0.680601162,1.539021741,0.478719623,0.662537708,1.228565383,0.627459099,0.42428764,0.431867153,1.905322562,0.644696893,0.554745359,0.563519216,0.415070921,0.456066355,0.336845036,0.450356872,0.458345116,0.49908372,0.558803348,0.918783606,3.508508079,0.751216533,0.991141386,0.955333487,0.479846521
alternative11,11,1.58541759,1.551035415,1.62807138,1.884923612,1.718025712,1.784027984,1.902455566,1.868565859,1.688469346,1.75098116,1.63360585,1.634251727,1.59011616,1.941422971,1.752232068,1.746872976,1.8459795,1.622057691,1.693503407,1.633592355,1.670535127,1.546106489,1.705756004,1.722680496,1.802945315,1.798538635,1.730474686,1.930487821,1.846560526,1.675200732,51.88489416,0.412270623,0.176583016,0.3151739,0.804497846,0.716652982,0.679557188,1.449483045,0.497841614,0.655778704,1.164965053,0.607494695,0.427030094,0.444129838,1.992653495,0.669611952,0.5615889,0.588731407,0.404757837,0.461669903,0.340698771,0.450705002,0.460186149,0.484862464,0.584626692,0.988839736,3.10441963,0.755554081,0.972497745,0.908389188,0.477252408
alternative11,12,1.600284168,1.570202607,1.607945508,1.926621845,1.575936397,1.72088491,1.805113856,1.866475318,1.762412096,1.85149026,1.68204377,1.577742025,1.560409259,1.873301274,1.608661167,1.686051134,1.771611337,1.570996664,1.582308736,1.662234644,1.620552039,1.606770799,1.666145155,1.670820605,1.709672544,1.989461631,1.768637795,1.807264492,1.864477659,1.560777822,51.12730752,0.42231891,0.17586664,0.315272061,0.798426824,0.705647235,0.666897355,1.560834175,0.471481548,0.674027777,1.15497434,0.649516994,0.436440703,0.438063924,1.886795557,0.651926067,0.552846025,0.548089891,0.406605229,0.466422754,0.334229816,0.455543727,0.460278515,0.485750546,0.55334195,0.907612097,3.176598482,0.734363327,0.963034962,0.953457835,0.453358827
alternative11,13,1.568313457,1.578860104,1.579948193,2.041870368,1.712077248,1.844908899,1.816073929,1.884802032,1.756470429,1.849584611,1.705818656,1.65915312,1.587682056,2.044449914,1.734144709,1.810973754,1.863750545,1.656682364,1.676347808,1.693766934,1.660214081,1.703251081,1.68056442,1.847557703,1.71514698,1.897988768,1.866410845,1.92847294,2.017790714,1.771179644,53.15425631,0.414076336,0.174031645,0.306364041,0.843291392,0.718577684,0.665884774,1.524274327,0.472621935,0.662543517,1.169730071,0.608143927,0.442912957,0.445208628,1.862615812,0.660302221,0.559317821,0.559358229,0.407461999,0.47096102,0.343391621,0.456013296,0.471101302,0.497031192,0.564368315,0.968373023,3.08295838,0.746416758,1.007940998,0.9186412,0.477839898
alternative11,14,1.598210993,1.628713432,1.614233849,1.87405847,1.693492209,1.756933932,1.944043273,1.885142776,1.801468641,1.758799116,1.69078532,1.617993957,1.636401716,1.803504887,1.75951538,1.65183505,1.820724832,1.686777612,1.706030608,1.693130039,1.602927272,1.660198378,1.649198172,1.788867683,1.801346492,2.281740634,1.817381879,1.820711312,1.9075196,1.655511876,52.60719939,0.424559246,0.179080966,0.308765803,0.798425918,0.707083901,0.668262316,1.632215547,0.479194319,0.679634593,1.102003178,0.619536857,0.429532239,0.430999196,1.934696303,0.683022059,0.564815692,0.552887355,0.400677677,0.475071623,0.34160173,0.454282652,0.465673082,0.498707553,0.572486938,0.95162053,3.152212184,0.753148921,1.002363651,0.919627005,0.472099344
alternative11,15,1.586668837,1.542871747,1.593331556,1.903901668,1.66680344,1.842817664,1.76480173,1.848517742,1.699958698,1.814801423,1.773644329,1.596196089,1.552486217,1.85048336,1.702134887,1.737907081,1.753107425,1.564069358,1.561958186,1.692624395,1.678215578,1.603208356,1.689855651,1.66327286,1.702078901,2.118756157,1.813078751,1.852290961,1.864397003,1.688901695,51.72314175,0.406756145,0.176234511,0.305697221,0.812902252,0.70896939,0.689118863,1.474805326,0.477931991,0.660793019,1.186666996,0.61153183,0.4278369,0.432959992,1.876325889,0.66924008,0.560675887,0.543774063,0.389974164,0.453894766,0.3373848,0.463703031,0.467117699,0.477114355,0.565953944,0.910213255,3.464639527,0.775369209,0.953110295,0.91972315,0.479544923
alternative11,16,1.616642305,1.569872203,1.54399718,1.828178897,1.633738505,1.786062484,1.796197106,1.839817764,1.876451262,1.845219025,1.713186544,1.668474727,1.56135137,1.835487484,1.683137274,1.678452054,1.779990209,1.633532525,1.615692385,1.685577607,1.637481659,1.591189229,1.664483228,1.64929108,1.694693185,2.020225884,1.903221973,1.929106163,1.813173741,1.69157097,51.78549602,0.40803144,0.17738273,0.307511958,0.76394636,0.708664473,0.664559916,1.52397366,0.47094955,0.700989385,1.198710778,0.626298252,0.435678541,0.426869627,1.971879738,0.669586955,0.558186081,0.567049045,0.40849482,0.450526463,0.346240299,0.447006465,0.463825075,0.473067984,0.548110309,0.919815812,3.159560456,0.777852493,0.955176435,0.910096727,0.45346393
alternative11,17,1.568420379,1.563153098,1.531177617,1.846881849,1.658936539,1.862856481,1.899979808,1.871482843,1.768806179,1.896282764,1.760392282,1.552910805,1.654292132,1.923449481,1.661328276,1.832089409,1.786408382,1.590326732,1.651383417,1.714653735,1.63053148,1.56575805,1.645945997,1.673434389,1.707758546,2.009063029,1.85091705,1.80370645,1.739867626,1.704228797,51.92642362,0.419012396,0.175759569,0.304826461,0.80326309,0.701213528,0.653799283,1.639441582,0.487568253,0.675939796,1.17790906,0.631342037,0.415255723,0.435762154,1.87045078,0.66704491,0.584192274,0.548850192,0.398149824,0.459754468,0.345749609,0.447362522,0.457313366,0.485157905,0.553847429,0.904164467,3.313776739,0.754171643,0.942613885,0.905140054,0.464974882
alternative11,18,1.534289055,1.517329823,1.548790306,1.869011358,1.725154654,1.723965089,1.680212064,1.86929581,1.727779827,1.74315532,1.714180054,1.626249806,1.57108649,1.88498536,1.762271053,1.675920077,1.712393827,1.666324596,1.671982567,1.733043124,1.593622627,1.608426085,1.585401734,1.77030093,1.672066331,2.010440372,1.831031919,1.841685399,1.881534289,1.677661087,51.42959103,0.41857124,0.178494663,0.309050217,0.827612346,0.751413575,0.673867969,1.454044362,0.47204611,0.670570955,1.157560028,0.605379538,0.430025707,0.45279372,1.848056921,0.681706092,0.547691887,0.543129963,0.39930051,0.450073754,0.336546982,0.447419796,0.464976491,0.48097826,0.58713136,0.942431777,3.168226618,0.742978898,0.959906824,0.871041371,0.485465599
alternative11,19,1.545136281,1.499673126,1.522339438,1.818005688,1.697536715,1.703265537,1.886906748,1.837867607,1.75710732,1.744077858,1.644441305,1.605260313,1.619215382,1.789186007,1.658683964,1.685443088,1.688231559,1.593361904,1.642518594,1.637730238,1.546215744,1.556887719,1.584194411,1.69736964,1.684166069,1.817528202,1.737704,1.85425409,1.74148435,1.582070617,50.37786351,0.417895161,0.173929818,0.302331327,0.799420312,0.735917142,0.685870949,1.482111991,0.49432941,0.65984943,1.180300398,0.58753895,0.435231354,0.445503226,1.791059985,0.656561348,0.561235221,0.544313674,0.405677044,0.48449791,0.334665557,0.438853963,0.458124437,0.485378547,0.563695364,0.92680015,3.220896324,0.758758175,0.959845211,0.90896942,0.457594968
alternative11,20,1.535450575,1.562159931,1.58872842,1.894796018,1.659921688,1.728648734,1.85991632,1.798914201,1.732787865,1.784929172,1.721009386,1.584991999,1.641081488,1.959252613,1.746927621,1.628390641,1.832794449,1.616414379,1.691716653,1.679820295,1.552381869,1.60050466,1.713291324,1.687242492,1.687276074,2.155898683,1.842595754,1.866660684,1.86883553,1.665239323,51.88857884,0.41138144,0.175441126,0.309150823,0.793906135,0.745279263,0.686879019,1.520985267,0.481332103,0.692446946,1.182285158,0.58344425,0.423036226,0.433280431,1.878634825,0.668240591,0.551151063,0.568735326,0.404654783,0.466703579,0.343311031,0.442521835,0.455839935,0.491643537,0.566988704,0.945399823,3.471476582,0.753115368,0.947796488,0.917977268,0.480903866
alternative12,1,1.501220781,1.551677119,1.594392088,1.802672994,1.686502078,1.787362518,1.773982532,1.848289401,1.741338166,1.816060583,1.758188904,1.613876677,1.620344686,1.870120611,1.716874362,1.703435156,1.811412297,1.590020307,1.648560768,1.615940003,1.622655908,1.637658355,1.70041141,1.725906883,1.696619864,1.916428203,1.711140014,1.867054749,1.907418825,1.684673252,51.52223949,0.418456485,0.17545086,0.310996468,0.820712347,0.697969158,0.665309438,1.485905619,0.503429386,0.677561889,1.1476412,0.613606483,0.417901658,0.45061244,1.913106681,0.636392939,0.56069051,0.559716457,0.394355708,0.464315124,0.333584399,0.448603512,0.465998048,0.479180264,0.561640395,0.926183877,3.194140366,0.729036207,0.992666033,0.937987695,0.457475016
